0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	
0.84	0.04	0.04	0.04	0.04	
0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	
0.0153846153846	0.0153846153846	0.323076923077	0.0153846153846	0.630769230769	
0.244444444444	0.0222222222222	0.0222222222222	0.0222222222222	0.688888888889	
0.0285714285714	0.314285714286	0.314285714286	0.0285714285714	0.314285714286	
0.04	0.04	0.84	0.04	0.04	
0.6	0.0285714285714	0.0285714285714	0.314285714286	0.0285714285714	
0.0133333333333	0.0133333333333	0.946666666667	0.0133333333333	0.0133333333333	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.84	0.04	0.04	0.04	0.04	
0.314285714286	0.0285714285714	0.0285714285714	0.6	0.0285714285714	
0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	
0.44	0.04	0.04	0.44	0.04	
0.04	0.04	0.04	0.84	0.04	
0.0153846153846	0.938461538462	0.0153846153846	0.0153846153846	0.0153846153846	
0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	
0.04	0.04	0.04	0.44	0.44	
0.466666666667	0.0222222222222	0.0222222222222	0.0222222222222	0.466666666667	
0.04	0.04	0.04	0.84	0.04	
0.0181818181818	0.381818181818	0.2	0.381818181818	0.0181818181818	
0.04	0.84	0.04	0.04	0.04	
0.04	0.44	0.04	0.44	0.04	
0.381818181818	0.0181818181818	0.2	0.381818181818	0.0181818181818	
0.0285714285714	0.6	0.0285714285714	0.0285714285714	0.314285714286	
0.0181818181818	0.0181818181818	0.927272727273	0.0181818181818	0.0181818181818	
0.0181818181818	0.2	0.0181818181818	0.745454545455	0.0181818181818	
0.04	0.04	0.04	0.04	0.84	
0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	
0.04	0.04	0.04	0.84	0.04	
0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	
0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	
0.745454545455	0.0181818181818	0.2	0.0181818181818	0.0181818181818	
0.927272727273	0.0181818181818	0.0181818181818	0.0181818181818	0.0181818181818	
0.0181818181818	0.927272727273	0.0181818181818	0.0181818181818	0.0181818181818	
0.0285714285714	0.314285714286	0.0285714285714	0.0285714285714	0.6	
0.04	0.84	0.04	0.04	0.04	
0.04	0.04	0.04	0.04	0.84	
0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	
0.0222222222222	0.0222222222222	0.244444444444	0.688888888889	0.0222222222222	
0.0153846153846	0.0153846153846	0.0153846153846	0.784615384615	0.169230769231	
0.563636363636	0.0181818181818	0.0181818181818	0.0181818181818	0.381818181818	
0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	
0.0181818181818	0.2	0.745454545455	0.0181818181818	0.0181818181818	
0.745454545455	0.0181818181818	0.2	0.0181818181818	0.0181818181818	
0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.84	0.04	0.04	0.04	0.04	
0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	
0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	
0.0222222222222	0.0222222222222	0.0222222222222	0.244444444444	0.688888888889	
0.0181818181818	0.927272727273	0.0181818181818	0.0181818181818	0.0181818181818	
0.04	0.04	0.04	0.84	0.04	
0.2	0.381818181818	0.381818181818	0.0181818181818	0.0181818181818	
0.04	0.04	0.04	0.84	0.04	
0.0285714285714	0.0285714285714	0.314285714286	0.6	0.0285714285714	
0.6	0.0285714285714	0.0285714285714	0.0285714285714	0.314285714286	
0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	
0.0222222222222	0.0222222222222	0.244444444444	0.0222222222222	0.688888888889	
0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	
0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	
0.314285714286	0.0285714285714	0.0285714285714	0.6	0.0285714285714	
0.04	0.04	0.04	0.84	0.04	
0.04	0.44	0.44	0.04	0.04	
0.0153846153846	0.0153846153846	0.0153846153846	0.938461538462	0.0153846153846	
0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	
0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	
0.0222222222222	0.466666666667	0.244444444444	0.244444444444	0.0222222222222	
0.04	0.04	0.04	0.84	0.04	
0.84	0.04	0.04	0.04	0.04	
0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	
0.0285714285714	0.0285714285714	0.314285714286	0.0285714285714	0.6	
0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	
0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	
0.04	0.84	0.04	0.04	0.04	
0.04	0.84	0.04	0.04	0.04	
0.0222222222222	0.0222222222222	0.688888888889	0.0222222222222	0.244444444444	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.0181818181818	0.0181818181818	0.927272727273	0.0181818181818	0.0181818181818	
0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	
0.04	0.04	0.44	0.44	0.04	
0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	
0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	
0.0285714285714	0.0285714285714	0.0285714285714	0.314285714286	0.6	
0.44	0.04	0.04	0.04	0.44	
0.84	0.04	0.04	0.04	0.04	
0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	
0.0181818181818	0.927272727273	0.0181818181818	0.0181818181818	0.0181818181818	
0.688888888889	0.0222222222222	0.0222222222222	0.0222222222222	0.244444444444	
0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	
0.466666666667	0.0222222222222	0.466666666667	0.0222222222222	0.0222222222222	
0.84	0.04	0.04	0.04	0.04	
0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	
0.04	0.84	0.04	0.04	0.04	
0.466666666667	0.244444444444	0.0222222222222	0.0222222222222	0.244444444444	
0.314285714286	0.0285714285714	0.0285714285714	0.0285714285714	0.6	
0.0222222222222	0.688888888889	0.244444444444	0.0222222222222	0.0222222222222	
0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	
0.6	0.0285714285714	0.314285714286	0.0285714285714	0.0285714285714	
0.04	0.84	0.04	0.04	0.04	
0.0285714285714	0.0285714285714	0.6	0.0285714285714	0.314285714286	
0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	
0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	
0.927272727273	0.0181818181818	0.0181818181818	0.0181818181818	0.0181818181818	
0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	
0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.04	0.04	0.84	0.04	0.04	
0.0285714285714	0.314285714286	0.0285714285714	0.0285714285714	0.6	
0.314285714286	0.0285714285714	0.314285714286	0.314285714286	0.0285714285714	
0.813333333333	0.0133333333333	0.0133333333333	0.146666666667	0.0133333333333	
0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	
0.44	0.04	0.04	0.44	0.04	
0.466666666667	0.466666666667	0.0222222222222	0.0222222222222	0.0222222222222	
0.0153846153846	0.323076923077	0.0153846153846	0.630769230769	0.0153846153846	
0.0181818181818	0.0181818181818	0.0181818181818	0.381818181818	0.563636363636	
0.04	0.04	0.04	0.84	0.04	
0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	
0.952941176471	0.0117647058824	0.0117647058824	0.0117647058824	0.0117647058824	
0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	
0.0181818181818	0.563636363636	0.0181818181818	0.0181818181818	0.381818181818	
0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	
0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	
0.44	0.04	0.04	0.44	0.04	
0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	
0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	
0.04	0.04	0.84	0.04	0.04	
0.2	0.0181818181818	0.745454545455	0.0181818181818	0.0181818181818	
0.688888888889	0.0222222222222	0.0222222222222	0.0222222222222	0.244444444444	
0.6	0.0285714285714	0.0285714285714	0.314285714286	0.0285714285714	
0.2	0.0181818181818	0.745454545455	0.0181818181818	0.0181818181818	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.04	0.04	0.44	0.04	0.44	
0.0181818181818	0.0181818181818	0.745454545455	0.0181818181818	0.2	
0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	
0.0285714285714	0.314285714286	0.314285714286	0.0285714285714	0.314285714286	
0.323076923077	0.169230769231	0.0153846153846	0.476923076923	0.0153846153846	
0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	
0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	
0.0222222222222	0.466666666667	0.0222222222222	0.466666666667	0.0222222222222	
0.0133333333333	0.946666666667	0.0133333333333	0.0133333333333	0.0133333333333	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	
0.0181818181818	0.0181818181818	0.0181818181818	0.927272727273	0.0181818181818	
0.0285714285714	0.0285714285714	0.0285714285714	0.314285714286	0.6	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	
0.04	0.84	0.04	0.04	0.04	
0.466666666667	0.0222222222222	0.466666666667	0.0222222222222	0.0222222222222	
0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	
0.04	0.04	0.04	0.44	0.44	
0.44	0.04	0.04	0.04	0.44	
0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	
0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	
0.44	0.04	0.04	0.44	0.04	
0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	
0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	
0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	
0.04	0.44	0.44	0.04	0.04	
0.6	0.0285714285714	0.0285714285714	0.314285714286	0.0285714285714	
0.04	0.04	0.04	0.04	0.84	
0.44	0.44	0.04	0.04	0.04	
0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	
0.0285714285714	0.0285714285714	0.314285714286	0.0285714285714	0.6	
0.314285714286	0.0285714285714	0.6	0.0285714285714	0.0285714285714	
0.946666666667	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	
0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	
0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	
0.314285714286	0.0285714285714	0.0285714285714	0.0285714285714	0.6	
0.688888888889	0.0222222222222	0.244444444444	0.0222222222222	0.0222222222222	
0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	
0.84	0.04	0.04	0.04	0.04	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.314285714286	0.0285714285714	0.0285714285714	0.0285714285714	0.6	
0.84	0.04	0.04	0.04	0.04	
0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	
0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	
0.0181818181818	0.927272727273	0.0181818181818	0.0181818181818	0.0181818181818	
0.0285714285714	0.314285714286	0.6	0.0285714285714	0.0285714285714	
0.44	0.04	0.04	0.04	0.44	
0.6	0.0285714285714	0.0285714285714	0.314285714286	0.0285714285714	
0.44	0.04	0.44	0.04	0.04	
0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	
0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	
0.0153846153846	0.0153846153846	0.0153846153846	0.0153846153846	0.938461538462	
0.0153846153846	0.0153846153846	0.323076923077	0.0153846153846	0.630769230769	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0285714285714	0.314285714286	0.6	0.0285714285714	0.0285714285714	
0.04	0.04	0.04	0.84	0.04	
0.6	0.0285714285714	0.0285714285714	0.314285714286	0.0285714285714	
0.413333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.546666666667	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.852631578947	0.115789473684	0.0105263157895	0.0105263157895	0.0105263157895	
0.0285714285714	0.314285714286	0.0285714285714	0.6	0.0285714285714	
0.0222222222222	0.0222222222222	0.0222222222222	0.688888888889	0.244444444444	
0.6	0.0285714285714	0.0285714285714	0.314285714286	0.0285714285714	
0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	
0.0181818181818	0.0181818181818	0.0181818181818	0.0181818181818	0.927272727273	
0.04	0.04	0.04	0.04	0.84	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.6	0.0285714285714	0.0285714285714	0.0285714285714	0.314285714286	
0.84	0.04	0.04	0.04	0.04	
0.0222222222222	0.688888888889	0.0222222222222	0.244444444444	0.0222222222222	
0.0285714285714	0.0285714285714	0.6	0.314285714286	0.0285714285714	
0.04	0.84	0.04	0.04	0.04	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.314285714286	0.0285714285714	0.0285714285714	0.6	0.0285714285714	
0.0181818181818	0.0181818181818	0.0181818181818	0.927272727273	0.0181818181818	
0.6	0.0285714285714	0.0285714285714	0.0285714285714	0.314285714286	
0.84	0.04	0.04	0.04	0.04	
0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	
0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	
0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	
0.84	0.04	0.04	0.04	0.04	
0.04	0.04	0.04	0.04	0.84	
0.04	0.04	0.04	0.04	0.84	
0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	
0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	
0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	
0.6	0.314285714286	0.0285714285714	0.0285714285714	0.0285714285714	
0.84	0.04	0.04	0.04	0.04	
0.0285714285714	0.6	0.0285714285714	0.314285714286	0.0285714285714	
0.04	0.04	0.04	0.84	0.04	
0.0181818181818	0.745454545455	0.0181818181818	0.2	0.0181818181818	
0.04	0.44	0.44	0.04	0.04	
0.0181818181818	0.563636363636	0.2	0.0181818181818	0.2	
0.784615384615	0.169230769231	0.0153846153846	0.0153846153846	0.0153846153846	
0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0181818181818	0.0181818181818	0.0181818181818	0.0181818181818	0.927272727273	
0.44	0.04	0.04	0.04	0.44	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0222222222222	0.0222222222222	0.0222222222222	0.688888888889	0.244444444444	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	
0.04	0.04	0.44	0.04	0.44	
0.04	0.84	0.04	0.04	0.04	
0.0181818181818	0.563636363636	0.0181818181818	0.381818181818	0.0181818181818	
0.04	0.04	0.04	0.84	0.04	
0.0153846153846	0.0153846153846	0.0153846153846	0.938461538462	0.0153846153846	
0.0153846153846	0.0153846153846	0.0153846153846	0.323076923077	0.630769230769	
0.6	0.314285714286	0.0285714285714	0.0285714285714	0.0285714285714	
0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	
0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	
0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.323076923077	0.0153846153846	0.630769230769	0.0153846153846	0.0153846153846	
0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	
0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	
0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	
0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	
0.323076923077	0.476923076923	0.169230769231	0.0153846153846	0.0153846153846	
0.0222222222222	0.466666666667	0.0222222222222	0.0222222222222	0.466666666667	
0.2	0.2	0.2	0.2	0.2	
0.04	0.04	0.84	0.04	0.04	
0.0285714285714	0.0285714285714	0.0285714285714	0.6	0.314285714286	
0.0181818181818	0.0181818181818	0.0181818181818	0.0181818181818	0.927272727273	
0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.04	0.04	0.04	0.04	0.84	
0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	
0.0222222222222	0.244444444444	0.0222222222222	0.688888888889	0.0222222222222	
0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	
0.04	0.04	0.84	0.04	0.04	
0.04	0.84	0.04	0.04	0.04	
0.0285714285714	0.0285714285714	0.6	0.314285714286	0.0285714285714	
0.0222222222222	0.244444444444	0.0222222222222	0.0222222222222	0.688888888889	
0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	
0.0222222222222	0.244444444444	0.688888888889	0.0222222222222	0.0222222222222	
0.04	0.04	0.04	0.44	0.44	
0.0153846153846	0.0153846153846	0.0153846153846	0.0153846153846	0.938461538462	
0.381818181818	0.0181818181818	0.0181818181818	0.563636363636	0.0181818181818	
0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0285714285714	0.6	0.314285714286	0.0285714285714	0.0285714285714	
0.04	0.04	0.44	0.44	0.04	
0.0285714285714	0.0285714285714	0.6	0.0285714285714	0.314285714286	
